filerName,filing,submissionType,reportPeriod,filedDate,inclMgrs,normalizedIssuer,normalizedTitleOfClass,issuerSIC,issuerSector,issuerTicker,issuerQkid,value,shrsOrPrnAmt,putCall,shrsOrPrnAmtType,invDiscretion,votingAuthSole,votingAuthShared,votingAuthNone,portWgt,hasOtherManager,otherManager,otherManagerFileNumber,QtrsHeld,QOQSshPrnAmt,QOQValue,QOQPortWgt,newOrDel
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,EMBRACE CHANGE ACQUISITN COR,*W EXP 10/25/202,6770,NA,EMCGW,0001869601.0010.019VRHC55,2250,100000,,SH,DFND,100000,0,0,0.00000002,TRUE,1,028-05394,6,0,950,0.00000001,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,EXCELFIN ACQUISITION CORP,*W EXP 10/25/202,6770,NA,XFINW,0001852749.0010.0140GMBW0,8100,150000,,SH,DFND,150000,0,0,0.00000007,TRUE,1,028-05394,10,0,5055,0.00000004,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ADVANTAGE SOLUTIONS INC,*W EXP 10/28/202,7389,IN,ADVWW,0001776661.0010.00Q6CTMG2,162895,1253037,,SH,DFND,1253037,0,0,0.00000139,TRUE,1,028-05394,8,0,48994,0.0000004,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ALTENERGY ACQUISITION CORP,*W EXP 10/29/202,6770,NA,AEAEW,0001852016.0010.0123Q8YH2,877,16666,,SH,DFND,16666,0,0,0.00000001,TRUE,1,028-05394,10,0,260,0,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BLEUACACIA LTD,*W EXP 10/30/202,6770,NA,BLEUW,0001843370.0010.014FN9HP9,1386,56801,,SH,DFND,56801,0,0,0.00000001,TRUE,1,028-05394,9,0,256,0,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CONX CORP,*W EXP 10/30/202,6770,NA,CNXXW,0001823000.0010.00YLXMB46,49975,250000,,SH,DFND,250000,0,0,0.00000043,TRUE,1,028-05394,13,0,-26525,-0.00000024,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ENGENE HOLDINGS INC,*W EXP 10/31/202,2836,HC,,0001980845.0010.UF008199A,544034,104622,,SH,DFND,104622,0,0,0.00000466,TRUE,1,028-05394,2,-100,455020,0.00000388,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,INTEGRATED WELLNESS ACQ CORP,*W EXP 10/31/202,5960,CD,,0001877557.0010.UF006748A,2194,62500,,SH,DFND,62500,0,0,0.00000002,TRUE,1,028-05394,9,0,6,0,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,LIBERTY RES ACQUISITION CORP,*W EXP 10/31/202,6770,NA,LIBYW,0001880151.0010.0148QC1P1,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,8,-300000,-1500,-0.00000001,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,BLOCKCHAIN COINVSTRS ACQ CRP,*W EXP 11/01/202,6770,NA,BCSAW,0001873441.0010.014BGFM25,5565,150000,,SH,DFND,150000,0,0,0.00000005,TRUE,1,028-05394,9,0,-1935,-0.00000002,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,NVNI GROUP LIMITED,*W EXP 11/01/202,7372,TE,,0001965143.0010.UF010511A,13500,300000,,SH,DFND,300000,0,0,0.00000012,TRUE,1,028-05394,2,0,2850,0.00000002,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SIZZLE ACQUISITION CORP,*W EXP 11/02/202,6770,NA,SZZLW,0001829322.0010.00ZNJ6Z83,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,8,-137500,-12513,-0.00000011,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SEMPER PARATUS ACQUISITION C,*W EXP 11/04/202,2836,HC,,0001860871.0010.UF010689A,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,8,-307999,-12320,-0.00000011,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,AERIES TECHNOLOGY INC,*W EXP 11/06/202,6770,NA,WWAC,0001853044.0010.UF010218A,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-50000,-4555,-0.00000004,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ONEMEDNET CORP,*W EXP 11/07/202,8731,HC,,0001849380.0010.UF009282A,8106,420000,,SH,DFND,420000,0,0,0.00000007,TRUE,1,028-05394,2,0,1890,0.00000002,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,SYNTEC OPTICS HLDGS INC,*W EXP 11/07/202,3827,IN,,0001866816.0010.UF009791A,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,1,-37500,-3788,-0.00000003,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,NEW PROVIDENCE ACQSITN CORP,*W EXP 11/09/202,6770,NA,NPABW,0001837929.0010.00ZFCYR20,5347,133333,,SH,DFND,133333,0,0,0.00000005,TRUE,1,028-05394,9,0,-1253,-0.00000001,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ENERGEM CORP,*W EXP 11/15/202,3620,IN,ENCPW,0001879373.0010.014FPK6C9,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,8,-300000,-4500,-0.00000004,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ARISZ ACQUISITION CORP,*W EXP 11/16/202,6770,NA,ARIZW,0001882078.0010.013YVRTV9,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,9,-150000,-18780,-0.00000016,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,NUBIA BRAND INTERNATIONAL CO,*W EXP 11/16/202,3690,IN,NUBIW,0001881551.0010.01750PL12,0,0,,SH,DFND,0,0,0,0,TRUE,1,028-05394,7,-247500,-11633,-0.0000001,DEL
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,EOS ENERGY ENTERPRISES INC,*W EXP 11/17/202,3690,IN,EOSEW,0001805077.0010.00V5MVWM8,87070,499827,,SH,DFND,499827,0,0,0.00000075,TRUE,1,028-05394,3,0,-12895,-0.00000013,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GCM GROSVENOR INC,*W EXP 11/17/202,6282,FI,GCMGW,0001819796.0010.00Y73HL15,762692,1588942,,SH,DFND,1588942,0,0,0.00000653,TRUE,1,028-05394,7,250000,280673,0.00000232,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GRINDR INC,*W EXP 11/18/202,7370,TE,,0001820144.0010.UF007825A,27944,12097,,SH,DFND,12097,0,0,0.00000024,TRUE,1,028-05394,6,0,6048,0.00000005,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ALCHEMY INVTS ACQUISITN CORP,*W EXP 11/30/202,6770,NA,ALCYW,0001901336.0010.01H51GYP4,9500,50000,,SH,DFND,50000,0,0,0.00000008,TRUE,1,028-05394,3,0,2000,0.00000002,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,DISTOKEN ACQUISITION CORP,*W EXP 11/30/202,6770,NA,DISTW,0001818605.0010.01G2GVFZ9,1575,75000,,SH,DFND,75000,0,0,0.00000001,TRUE,1,028-05394,5,0,75,0,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,HOLLEY INC,*W EXP 11/30/202,3714,CD,HLLY,0001822928.0010.UF007857A,256213,732036,,SH,DFND,732036,0,0,0.00000219,TRUE,1,028-05394,8,0,-146334,-0.00000132,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ONYX ACQUISITION CO I,*W EXP 11/30/202,6770,NA,ONYXW,0001849548.0010.0140DV9L4,5574,190899,,SH,DFND,190899,0,0,0.00000005,TRUE,1,028-05394,10,0,1756,0.00000001,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,ROADZEN INC,*W EXP 11/30/202,6411,FI,,0001868640.0010.UF010674A,16275,175000,,SH,DFND,175000,0,0,0.00000014,TRUE,1,028-05394,3,0,4025,0.00000003,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,XBP EUROPE HOLDINGS INC,*W EXP 11/30/202,7389,IN,CFFE,0001839530.0010.UF010161A,789,19714,,SH,DFND,19714,0,0,0.00000001,TRUE,1,028-05394,2,0,-360,0,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,CARDIO DIAGNOSTICS HOLDGS IN,*W EXP 12/01/202,2835,HC,CDIOW,0001870144.0010.013P15KL9,7108,74822,,SH,DFND,74822,0,0,0.00000006,TRUE,1,028-05394,6,0,-5911,-0.00000005,
D. E. Shaw & Co.  Inc.,edgar/data/1009207/0001104659-24-061895.txt,13F-HR,20240331,20240515,4,GLOBALINK INVT INC,*W EXP 12/03/202,6770,NA,GLLIW,0001888734.0010.0147PG2L2,5625,225000,,SH,DFND,225000,0,0,0.00000005,TRUE,1,028-05394,9,0,3397,0.00000003,
